customer_id,age,gender,income,country,signup_date,days_as_customer,subscription_type,monthly_charge,login_count,last_login,avg_session_duration,support_tickets,total_spent,churned,signup_year,signup_month,signup_day_of_week,days_since_last_login,login_frequency,spend_per_day,spend_per_login,age_group,tenure_group,engagement_score
CUST_3624,40,M,,UK,2022-03-27 18:05:53.715691,1328,Premium,39.99,49,2025-10-26 18:05:53.735531,23.975486618041558,1,1979.2454452364168,0,2022,3,6,19.0,0.03686982693754703,1.4892742251590796,39.58490890472834,36-45,2yr+,0.5745738608960929
CUST_3625,68,F,26536.0,UK,2022-04-21 18:05:53.715691,1303,Basic,9.99,56,2025-07-25 18:05:53.735532,32.815590517477894,0,350.7923623185697,0,2022,4,3,112.0,0.04294478527607362,0.2690125477903142,6.154251970501223,55+,2yr+,0.5251260415357952
CUST_3626,25,F,33993.0,Canada,2022-01-05 18:05:53.715691,1409,Standard,19.99,44,2025-10-15 18:05:53.735532,17.188720705845654,1,1024.643915913092,0,2022,1,2,30.0,0.031205673758865248,0.7266978127043207,22.769864798068713,18-25,2yr+,0.5210577303847551
CUST_3627,27,M,36854.0,Germany,2022-09-22 18:05:53.715691,1149,Enterprise,99.99,56,2025-10-24 18:05:53.735533,43.66295375424901,0,3799.48117055644,0,2022,9,3,21.0,0.04869565217391304,3.303896670049078,66.65756439572701,26-35,2yr+,0.6552633175522513
CUST_3628,51,M,93319.0,UK,2024-07-01 18:05:53.715691,501,Standard,19.99,56,2025-10-15 18:05:53.735534,20.357337934679546,1,292.2938077972499,0,2024,7,0,30.0,0.11155378486055777,0.5822585812694221,5.127961540302629,46-55,1-2yr,0.5868105987580446
CUST_3629,18,M,79452.0,USA,2021-04-25 18:05:53.715691,1664,Basic,9.99,42,2025-11-07 18:05:53.735535,7.973055877654228,0,655.7637085108677,0,2021,4,6,7.0,0.025225225225225224,0.3938520771837043,15.250318802578319,18-25,2yr+,0.5144177499464657
CUST_3630,30,F,49535.0,Australia,2023-05-25 18:05:53.715691,904,Premium,39.99,52,2025-11-04 18:05:53.735536,52.63808408877536,1,1383.4602648227226,0,2023,5,3,10.0,0.057458563535911604,1.5286853754947212,26.103023864579672,26-35,2yr+,0.6708768651435115
CUST_3631,48,F,74960.0,Germany,2025-08-15 18:05:53.715691,91,Basic,9.99,64,2025-10-08 18:05:53.735537,46.1492397514853,0,34.4552684104591,0,2025,8,4,37.0,0.6956521739130435,0.3745137870702076,0.5300810524686015,46-55,3-6mo,0.6819200418656421
CUST_3632,30,F,33219.0,Australia,2022-12-14 18:05:53.715691,1066,Basic,9.99,43,2025-11-12 18:05:53.735537,32.70902512432362,2,342.0376121446829,0,2022,12,2,2.0,0.04029990627928772,0.32056008635865313,7.773582094197338,26-35,2yr+,0.5867373275300634
CUST_3633,36,M,42175.0,USA,2021-05-23 18:05:53.715691,1636,Premium,39.99,46,2025-11-04 18:05:53.735538,41.0509693080067,2,1938.5297405494143,0,2021,5,6,10.0,0.028100183262064753,1.1841965427913344,41.245313628710946,36-45,2yr+,0.6129934155409875
CUST_3634,51,F,31233.0,Canada,2023-11-16 18:05:53.715691,729,Basic,9.99,46,2025-10-17 18:05:53.735539,41.06237526474588,0,257.63714346925525,0,2023,11,3,28.0,0.06301369863013699,0.35292759379350036,5.481641350409686,46-55,1-2yr,0.5926445719422693
CUST_3635,46,M,19050.0,Germany,2024-12-07 18:05:53.715691,342,Standard,19.99,63,2025-06-04 18:05:53.735540,17.160992774978933,0,227.8578418296274,0,2024,12,5,163.0,0.1836734693877551,0.6643085767627621,3.560278778587928,46-55,6-12mo,0.46198863788198025
CUST_3636,44,M,,USA,2025-07-10 18:05:53.715691,127,Basic,9.99,55,2025-08-29 18:05:53.735541,39.01496525387513,0,45.25733131786122,0,2025,7,3,77.0,0.4296875,0.3535729009207908,0.8081666306760933,36-45,3-6mo,0.5754278427777886
CUST_3637,34,F,47375.0,France,2021-12-10 18:05:53.715691,1435,Standard,19.99,42,2025-09-22 18:05:53.735542,32.365004299638905,0,922.7066423340932,0,2021,12,4,53.0,0.02924791086350975,0.6425533720989507,21.45829400776961,26-35,2yr+,0.5233221493033141
CUST_3638,45,F,36645.0,USA,2021-02-28 18:05:53.715691,1720,Basic,9.99,35,2025-10-25 18:05:53.735542,38.858702621638734,1,670.2861340350688,0,2021,2,6,20.0,0.02033701336432307,0.3894748018797611,18.619059278751912,36-45,2yr+,0.5431799459153153
CUST_3639,38,M,36271.0,Canada,2022-05-18 18:05:53.715691,1276,Basic,9.99,56,2025-09-26 18:05:53.735543,23.372235824913957,0,502.8513376778851,0,2022,5,2,49.0,0.04385277995301488,0.3937755189333478,8.821953292594475,36-45,2yr+,0.5728384095213664
CUST_3640,46,M,17101.0,Canada,2022-12-27 18:05:53.715691,1053,Basic,9.99,54,2025-10-21 18:05:53.735544,51.468518870686175,0,391.9031411881428,0,2022,12,1,24.0,0.051233396584440226,0.3718246121329628,7.125511657966233,46-55,2yr+,0.6617424497113824
CUST_3641,32,M,22276.0,UK,2024-08-25 18:05:53.715691,446,Basic,9.99,55,2025-10-27 18:05:53.735545,60.5905317295661,1,136.59512439894175,0,2024,8,6,18.0,0.12304250559284116,0.30558193377839316,2.4391986499811025,26-35,1-2yr,0.6961592117972046
CUST_3642,37,M,42962.0,Canada,2024-04-06 18:05:53.715691,587,Basic,9.99,57,2025-11-07 18:05:53.735546,39.546303617779216,0,169.04661142534312,0,2024,4,5,7.0,0.09693877551020408,0.2874942371179305,2.914596748712812,36-45,1-2yr,0.6656400259232842
CUST_3643,25,F,27874.0,USA,2024-04-02 18:05:53.715691,591,Basic,9.99,55,2025-08-16 18:05:53.735547,16.225398973648726,0,191.95154530741632,1,2024,4,1,90.0,0.0929054054054054,0.3242424751814465,3.427706166203863,18-25,1-2yr,0.5037369459451471
CUST_3644,39,F,32570.0,Germany,2021-02-03 18:05:53.715691,1745,Enterprise,99.99,48,2025-10-18 18:05:53.735548,4.284735814418341,1,5680.691607901614,0,2021,2,2,27.0,0.027491408934707903,3.253546167183055,115.93248179391048,36-45,2yr+,0.5114711030050161
CUST_3645,27,M,34464.0,USA,2025-10-09 18:05:53.715691,36,Standard,19.99,61,2025-10-12 18:05:53.735548,34.368465792047594,1,27.10038480326643,0,2025,10,3,33.0,1.6486486486486487,0.7324428325207143,0.43710298069784564,26-35,0-3mo,0.642538577528539
CUST_3646,23,M,25816.0,UK,2021-04-13 18:05:53.715691,1676,Basic,9.99,57,2025-11-10 18:05:53.735549,109.3432796889072,1,451.17257287120754,0,2021,4,1,4.0,0.03398926654740608,0.2690355234771661,7.778837463296681,18-25,2yr+,0.8435286925161984
CUST_3647,43,M,22383.0,USA,2021-12-05 18:05:53.715691,1440,Standard,19.99,48,2025-10-29 18:05:53.735550,29.630933846322154,2,802.4053989781156,0,2021,12,6,16.0,0.033310201249132546,0.5568392775698234,16.375620387308484,36-45,2yr+,0.5872894282734549
CUST_3648,43,F,16217.0,UK,2025-05-20 18:05:53.715691,178,Enterprise,99.99,65,2025-08-06 18:05:53.735551,34.44183248887563,0,554.8873612961283,0,2025,5,1,100.0,0.36312849162011174,3.0999293927158007,8.40738426206255,36-45,3-6mo,0.5861500461005705
CUST_3649,51,M,33750.0,Canada,2025-02-21 18:05:53.715691,266,Standard,19.99,43,2025-10-03 18:05:53.735552,8.52090398231281,0,150.42001951026757,0,2025,2,4,42.0,0.16104868913857678,0.5633708595890171,3.4186368070515356,46-55,6-12mo,0.48098400580711187
CUST_3650,33,F,49479.0,Australia,2024-03-02 18:05:53.715691,622,Standard,19.99,50,2025-09-11 18:05:53.735553,38.26004676907581,0,394.77560686811125,0,2024,3,5,64.0,0.08025682182985554,0.633668710863742,7.740698173884534,26-35,1-2yr,0.564161142155697
CUST_3651,46,M,15965.0,UK,2024-12-07 18:05:53.715691,342,Basic,9.99,47,2025-10-30 18:05:53.735553,49.01980857709046,0,100.756698010203,0,2024,12,5,15.0,0.13702623906705538,0.2937513061521953,2.0990978752125624,46-55,6-12mo,0.63207441346364
CUST_3652,48,F,35881.0,USA,2024-08-21 18:05:53.715691,450,Basic,9.99,45,2025-11-12 18:05:53.735554,16.39123871155849,0,178.76179102982607,0,2024,8,2,2.0,0.09977827050997783,0.39636760760493583,3.886125891952741,46-55,1-2yr,0.5555814157150181
CUST_3653,46,F,41797.0,UK,2024-01-03 18:05:53.715691,681,Basic,9.99,49,2025-11-02 18:05:53.735555,30.12206935745772,0,228.552855397352,0,2024,1,2,12.0,0.0718475073313783,0.33512148885242227,4.57105710794704,46-55,1-2yr,0.5978648460465199
CUST_3654,27,F,22142.0,Germany,2022-02-02 18:05:53.715691,1381,Standard,19.99,49,2025-10-31 18:05:53.735556,21.88510349805909,0,968.1443737145892,0,2022,2,2,14.0,0.03545586107091172,0.7005386206328431,19.36288747429178,26-35,2yr+,0.5750082804546273
CUST_3655,42,F,73945.0,USA,2023-07-24 18:05:53.715691,844,Basic,9.99,62,2025-11-04 18:05:53.735557,49.97639863563634,0,317.1029014289081,0,2023,7,0,10.0,0.07337278106508875,0.3752697058330274,5.033379387760446,36-45,2yr+,0.7124154225950012
CUST_3656,45,F,29946.0,UK,2022-01-16 18:05:53.715691,1398,Standard,19.99,53,2025-10-23 18:05:53.735558,8.90481274592823,0,936.044628384804,0,2022,1,6,22.0,0.03788420300214439,0.669081221147108,17.33415978490378,36-45,2yr+,0.55277805823445
CUST_3657,40,F,34523.0,Canada,2025-09-30 18:05:53.715691,45,Basic,9.99,60,2025-11-08 18:05:53.735559,7.179464577124086,0,14.677491714736822,0,2025,9,1,6.0,1.3043478260869565,0.31907590684210485,0.24061461827437414,36-45,0-3mo,0.6003128351186455
CUST_3658,18,M,,USA,2022-09-27 18:05:53.715691,1144,Basic,9.99,54,2025-08-23 18:05:53.735559,66.3978435114195,1,394.186651155589,0,2022,9,1,83.0,0.04716157205240175,0.3442678176031345,7.167030021010709,18-25,2yr+,0.632273308483027
CUST_3659,42,M,14982.0,USA,2022-07-28 18:05:53.715691,1205,Basic,9.99,62,2025-09-04 18:05:53.735560,19.76237625719051,1,345.86459073701286,0,2022,7,3,71.0,0.05140961857379768,0.2867865594834269,5.489914138682744,36-45,2yr+,0.5678237628753018
CUST_3660,73,M,60137.0,USA,2020-12-16 18:05:53.715691,1794,Basic,9.99,54,2025-11-05 18:05:53.735561,44.89892574550792,0,671.913449204015,0,2020,12,2,9.0,0.030083565459610027,0.3743250413392841,12.216608167345727,55+,2yr+,0.6622995989739084
CUST_3661,34,F,22522.0,USA,2022-01-22 18:05:53.715691,1392,Basic,9.99,55,2025-10-14 18:05:53.735562,8.711854465448141,1,488.7404204283605,0,2022,1,5,31.0,0.03948312993539124,0.35085457317183094,8.727507507649294,26-35,2yr+,0.5517455375048342
CUST_3662,29,F,32265.0,USA,2021-12-09 18:05:53.715691,1436,Basic,9.99,51,2025-10-25 18:05:53.735563,90.30171425188152,0,561.3587969175285,1,2021,12,3,20.0,0.03549060542797495,0.3906463444102495,10.79536147918324,26-35,2yr+,0.748895908725862
CUST_3663,45,M,48964.0,Canada,2025-01-11 18:05:53.715691,307,Standard,19.99,44,2025-11-06 18:05:53.735564,13.591008457179756,0,224.9463748322318,0,2025,1,5,8.0,0.14285714285714285,0.7303453728319215,4.9988083296051515,36-45,6-12mo,0.5369691101404488
CUST_3664,44,F,75392.0,USA,2021-07-13 18:05:53.715691,1585,Standard,19.99,53,2025-09-07 18:05:53.735565,21.617657677308618,0,967.325317218847,0,2021,7,1,68.0,0.033417402269861285,0.6099150802136488,17.913431800349016,36-45,2yr+,0.5324846988647878
CUST_3665,57,F,21164.0,USA,2025-01-22 18:05:53.715691,296,Basic,9.99,45,2025-11-07 18:05:53.735565,28.12769797471072,0,111.27248869128222,0,2025,1,2,7.0,0.15151515151515152,0.37465484407839134,2.418967145462657,55+,6-12mo,0.5792621865144081
CUST_3666,21,F,29050.0,USA,2025-02-06 18:05:53.715691,281,Standard,19.99,59,2025-10-16 18:05:53.735566,41.49495356070078,1,157.0998494875236,0,2025,2,3,29.0,0.20921985815602837,0.5570916648493746,2.6183308247920603,18-25,6-12mo,0.6552445446200971
CUST_3667,50,F,,Canada,2023-07-23 18:05:53.715691,845,Standard,19.99,49,2025-11-02 18:05:53.735567,2.5364931506245005,0,476.7789734066253,0,2023,7,6,12.0,0.057919621749408984,0.5635685264853727,9.535579468132505,46-55,2yr+,0.5289009055294369
CUST_3668,48,Other,,Australia,2022-03-26 18:05:53.715691,1329,Standard,19.99,52,2025-09-23 18:05:53.735568,9.37938056913837,0,1027.463609203578,0,2022,3,5,52.0,0.039097744360902256,0.7725290294763745,19.386105834029774,46-55,2yr+,0.5151829365330982
CUST_3669,37,M,50797.0,Canada,2024-10-09 18:05:53.715691,401,Basic,9.99,54,2025-10-16 18:05:53.735569,26.494389691549028,1,115.13959608694576,0,2024,10,2,29.0,0.13432835820895522,0.2864169056889198,2.093447201580832,36-45,1-2yr,0.593646749405049
CUST_3670,45,M,21470.0,UK,2024-04-05 18:05:53.715691,588,Basic,9.99,47,2025-09-22 18:05:53.735570,18.867985840777703,1,163.5624967247937,0,2024,4,4,53.0,0.07979626485568761,0.27769524061934414,3.407552015099869,36-45,1-2yr,0.5136759886983298
CUST_3671,55,F,30043.0,Germany,2024-10-26 18:05:53.715691,384,Basic,9.99,42,2025-11-02 18:05:53.735571,68.11661851006232,0,152.21495698257863,0,2024,10,5,12.0,0.10909090909090909,0.39536352463007435,3.5398827205250845,46-55,1-2yr,0.6591162791689953
CUST_3672,53,M,,USA,2022-01-07 18:05:53.715691,1407,Standard,19.99,46,2025-11-13 18:05:53.735571,20.219064689591782,3,904.7431999267974,0,2022,1,4,1.0,0.032670454545454544,0.6425732954025549,19.249855317591432,46-55,2yr+,0.5711023332402332
CUST_3673,22,M,23648.0,USA,2023-02-05 18:05:53.715691,1013,Standard,19.99,57,2025-11-07 18:05:53.735572,9.083157258695085,0,741.2494601486404,0,2023,2,6,7.0,0.05621301775147929,0.7310152466949117,12.780163106011042,18-25,2yr+,0.5894821600255737
CUST_3674,52,F,15720.0,USA,2022-03-20 18:05:53.715691,1335,Standard,19.99,64,2025-09-25 18:05:53.735573,12.4748550676615,1,977.74476169568,0,2022,3,6,50.0,0.04790419161676647,0.7318448815087425,15.042227103010463,46-55,2yr+,0.5830170990240071
CUST_3675,39,F,28134.0,USA,2023-12-20 18:05:53.715691,695,Basic,9.99,57,2025-11-03 18:05:53.735576,51.2765177829168,0,211.05228585840945,0,2023,12,2,11.0,0.08189655172413793,0.30323604290001355,3.638832514800163,36-45,1-2yr,0.6904372594493355
CUST_3676,41,F,71478.0,USA,2022-09-04 18:05:53.715691,1167,Basic,9.99,63,2025-11-03 18:05:53.735576,32.08405549421371,2,326.53674394392056,0,2022,9,6,11.0,0.05393835616438356,0.2795691300889731,5.102136624123759,36-45,2yr+,0.6713717663781804
CUST_3677,41,M,37406.0,UK,2025-03-22 18:05:53.715691,237,Basic,9.99,56,2025-10-28 18:05:53.735577,42.9561737721843,0,68.15122439134197,0,2025,3,5,17.0,0.23529411764705882,0.2863496823165629,1.1956355156375784,36-45,6-12mo,0.658024669483882
CUST_3678,37,F,72196.0,USA,2022-06-17 18:05:53.715691,1246,Basic,9.99,56,2025-11-05 18:05:53.735578,11.835967300372388,0,398.48158611438186,0,2022,6,4,9.0,0.04490777866880513,0.3195521941574834,6.990905019550559,36-45,2yr+,0.5892807570779371
CUST_3679,57,M,39716.0,India,2023-01-03 18:05:53.715691,1046,Basic,9.99,49,2025-09-26 18:05:53.735579,65.7958436553086,0,411.97369624367104,0,2023,1,1,49.0,0.04680038204393505,0.3934801301276705,8.23947392487342,55+,2yr+,0.645162489338317
CUST_3680,38,M,24776.0,Australia,2023-06-27 18:05:53.715691,871,Basic,9.99,45,2025-11-03 18:05:53.735580,29.29151370767815,0,276.3894031392161,1,2023,6,1,11.0,0.051605504587155966,0.3169603247009359,6.008465285635133,36-45,2yr+,0.5776434239600341
CUST_3681,23,F,68790.0,Japan,2023-11-12 18:05:53.715691,733,Standard,19.99,46,2025-10-18 18:05:53.735581,33.774217295933774,1,566.1636139995449,0,2023,11,6,27.0,0.06267029972752043,0.7713400735688621,12.046034340415847,18-25,2yr+,0.5755562524919372
CUST_3682,34,M,40383.0,USA,2024-07-05 18:05:53.715691,497,Basic,9.99,41,2025-10-28 18:05:53.735581,6.646084671752773,2,185.8115417860137,0,2024,7,4,17.0,0.0823293172690763,0.3731155457550476,4.424084328238421,26-35,1-2yr,0.49496029010629716
CUST_3683,42,M,58743.0,Australia,2022-11-20 18:05:53.715691,1090,Standard,19.99,43,2025-11-04 18:05:53.735582,28.425764902741204,0,737.201917007313,0,2022,11,6,10.0,0.03941338221814849,0.6757121145804885,16.754589022893477,36-45,2yr+,0.5669725732025225
CUST_3684,58,F,21287.0,France,2022-08-08 18:05:53.715691,1194,Standard,19.99,44,2025-11-05 18:05:53.735583,42.48242401760111,0,671.7964787723815,0,2022,8,0,9.0,0.03682008368200837,0.5621727855835829,14.928810639386256,55+,2yr+,0.6080655735698042
CUST_3685,49,M,61046.0,India,2022-05-04 18:05:53.715691,1290,Standard,19.99,46,2025-10-25 18:05:53.735584,6.180754129826325,0,936.0082326312508,0,2022,5,2,20.0,0.03563129357087529,0.7250257417747876,19.915068779388317,46-55,2yr+,0.5144971228785553
CUST_3686,27,F,61972.0,UK,2022-11-21 18:05:53.715691,1089,Premium,39.99,64,2025-11-07 18:05:53.735585,17.027601255228703,0,1564.111989124709,0,2022,11,0,7.0,0.05871559633027523,1.4349651276373476,24.06326137114937,26-35,2yr+,0.643078209775944
CUST_3687,77,F,41977.0,France,2023-10-01 18:05:53.715691,775,Basic,9.99,54,2025-11-02 18:05:53.735586,76.06109489992905,0,254.2725669489469,0,2023,10,6,12.0,0.06958762886597938,0.3276708336970965,4.623137580889943,55+,2yr+,0.7368087954448669
CUST_3688,43,Other,24259.0,USA,2025-10-27 18:05:53.715691,18,Basic,9.99,51,2025-11-13 18:05:53.735586,19.50074705184545,0,5.935182826073996,1,2025,10,0,1.0,2.6842105263157894,0.31237804347757875,0.11413813127065377,36-45,0-3mo,0.5934029246880359
CUST_3689,59,M,,USA,2023-08-30 18:05:53.715691,807,Standard,19.99,44,2025-09-29 18:05:53.735587,12.073279049288391,1,439.6925344125147,0,2023,8,2,46.0,0.054455445544554455,0.5441739287283598,9.770945209166994,55+,2yr+,0.4901559186961921
CUST_3690,37,F,49298.0,USA,2023-06-27 18:05:53.715691,871,Basic,9.99,49,2025-11-13 18:05:53.735588,8.531158884919787,0,274.0633061861517,1,2023,6,1,1.0,0.05619266055045872,0.31429278232356844,5.481266123723034,36-45,2yr+,0.5563404000538543
CUST_3691,48,M,40835.0,India,2021-06-04 18:05:53.715691,1624,Enterprise,99.99,51,2025-09-14 18:05:53.735589,26.162437443829106,0,5258.946573206553,0,2021,6,4,61.0,0.031384615384615386,3.2362748142809554,101.13358794627986,46-55,2yr+,0.5421326223661084
CUST_3692,52,F,49047.0,USA,2025-05-17 18:05:53.715691,181,Basic,9.99,57,2025-11-13 18:05:53.735590,29.49511253374825,1,52.44167310334777,0,2025,5,5,1.0,0.3131868131868132,0.28814106100740533,0.904166777643927,46-55,6-12mo,0.6473045010433953
CUST_3693,58,M,60242.0,USA,2024-12-03 18:05:53.715691,346,Basic,9.99,46,2025-09-19 18:05:53.735591,7.4155514083305345,2,101.4696129769332,0,2024,12,1,56.0,0.13256484149855907,0.29241963393928877,2.1589279356794298,55+,6-12mo,0.4768293990936838
CUST_3694,55,M,26259.0,India,2023-07-04 18:05:53.715691,864,Standard,19.99,50,2025-10-15 18:05:53.735592,5.358957842741276,0,522.442931294036,0,2023,7,1,30.0,0.057803468208092484,0.6039802673919492,10.2439790449811,46-55,2yr+,0.5203989858775966
CUST_3695,53,F,20383.0,USA,2025-02-21 18:05:53.715691,266,Basic,9.99,59,2025-10-24 18:05:53.735592,33.783736424359056,0,88.90266340638516,0,2025,2,4,21.0,0.2209737827715356,0.3329687768029407,1.481711056773086,46-55,6-12mo,0.6450231055528276
CUST_3696,35,M,35640.0,Australia,2025-07-31 18:05:53.715691,106,Basic,9.99,56,2025-11-10 18:05:53.735593,51.10170303720887,3,29.28074401392323,1,2025,7,3,4.0,0.5233644859813084,0.27365181321423576,0.5136972634021619,26-35,3-6mo,0.6931054737785189
CUST_3697,31,M,30796.0,France,2022-09-01 18:05:53.715691,1170,Premium,39.99,48,2025-11-06 18:05:53.735594,39.532782312396186,0,1553.1440800773323,0,2022,9,3,8.0,0.04099060631938514,1.3263399488277816,31.696817960761884,26-35,2yr+,0.6211006532122249
CUST_3698,44,M,53794.0,USA,2022-01-05 18:05:53.715691,1409,Basic,9.99,39,2025-10-10 18:05:53.735595,16.995842068169967,0,442.7240835085857,0,2022,1,2,35.0,0.027659574468085105,0.3139887117082168,11.068102087714642,36-45,2yr+,0.49081877088990666
CUST_3699,53,F,21221.0,USA,2022-12-14 18:05:53.715691,1066,Standard,19.99,33,2025-10-24 18:05:53.735596,34.66062444340285,1,714.5957339035931,0,2022,12,2,21.0,0.030927835051546393,0.6697242117184565,21.0175215853998,46-55,2yr+,0.52191412078116
CUST_3700,36,M,60487.0,UK,2022-08-17 18:05:53.715691,1185,Basic,9.99,52,2025-10-24 18:05:53.735597,5.647563782980509,0,402.8830268318063,0,2022,8,2,21.0,0.04384485666104553,0.33969901081939824,7.601566543996346,36-45,2yr+,0.540947734190345
CUST_3701,55,M,71454.0,Japan,2023-03-12 18:05:53.715691,978,Basic,9.99,47,2025-11-10 18:05:53.735597,14.371576379035622,0,368.85090370642496,0,2023,3,6,4.0,0.04800817160367722,0.3767629251342441,7.684393827217186,46-55,2yr+,0.5579066631571822
CUST_3702,61,M,36321.0,Australia,2021-02-16 18:05:53.715691,1732,Basic,9.99,51,2025-10-26 18:05:53.735598,13.71542965672985,0,546.2593631654723,0,2021,2,1,19.0,0.029428736295441432,0.31521024995122465,10.50498775318216,55+,2yr+,0.5585622727096811
CUST_3703,26,F,37435.0,USA,2024-01-11 18:05:53.715691,673,Basic,9.99,54,2025-10-19 18:05:53.735599,50.35519943735551,1,253.65908201146365,0,2024,1,3,26.0,0.08011869436201781,0.37634878636715674,4.611983309299339,26-35,1-2yr,0.6566950001846594
CUST_3704,27,F,24741.0,USA,2025-09-19 18:05:53.715691,56,Basic,9.99,47,2025-11-11 18:05:53.735600,40.940703354911896,0,15.596177091806776,0,2025,9,4,3.0,0.8245614035087719,0.27361714196152237,0.32492035607930786,26-35,0-3mo,0.625461556068571
CUST_3705,37,M,27686.0,USA,2022-02-11 18:05:53.715691,1372,Enterprise,99.99,45,2025-07-28 18:05:53.735601,28.093033347859965,1,3706.13153529183,1,2022,2,4,109.0,0.03277494537509104,2.6992946360464893,80.56807685417022,36-45,2yr+,0.46370382683407363
CUST_3706,44,M,29609.0,Germany,2025-01-11 18:05:53.715691,307,Standard,19.99,42,2025-09-22 18:05:53.735602,37.82529451378287,0,178.5905115993182,0,2025,1,5,53.0,0.13636363636363635,0.5798393233744098,4.1532677116120515,36-45,6-12mo,0.5369728748386741
CUST_3707,32,M,74718.0,USA,2021-09-09 18:05:53.715691,1527,Standard,19.99,54,2025-11-03 18:05:53.735603,4.819222510154301,1,1041.2397185539053,0,2021,9,3,11.0,0.03534031413612566,0.6814396063834459,18.93163124643464,26-35,2yr+,0.5598361899421281
CUST_3708,60,M,35034.0,USA,2020-12-18 18:05:53.715691,1792,Basic,9.99,50,2025-10-21 18:05:53.735603,,0,665.2668393737716,0,2020,12,4,24.0,0.02788622420524261,0.37103560478180236,13.044447830858267,55+,2yr+,
CUST_3709,46,M,18749.0,Germany,2022-05-03 18:05:53.715691,1291,Basic,9.99,58,2025-10-21 18:05:53.735604,11.66182625397811,0,509.6634721008348,0,2022,5,1,24.0,0.04489164086687306,0.39447637159507337,8.638363933912453,46-55,2yr+,0.5815028266033473
CUST_3710,40,F,41261.0,UK,2023-12-23 18:05:53.715691,692,Standard,19.99,55,2025-11-11 18:05:53.735605,24.287904585320007,0,418.42262220192697,0,2023,12,5,3.0,0.07936507936507936,0.6037844476218283,7.471832539320125,36-45,1-2yr,0.6223837760120611
CUST_3711,18,F,54893.0,USA,2024-02-24 18:05:53.715691,629,Standard,19.99,56,2025-10-28 18:05:53.735606,5.7233490867812815,1,390.76286806557954,0,2024,2,5,17.0,0.08888888888888889,0.6202585207390151,6.85548891343122,18-25,1-2yr,0.5649426077703744
CUST_3712,20,F,,France,2024-02-14 18:05:53.715691,639,Basic,9.99,39,2025-11-08 18:05:53.735607,38.07659803575927,0,191.7739788731415,0,2024,2,2,6.0,0.0609375,0.2996468419892836,4.7943494718285375,18-25,1-2yr,0.5763508494881251
CUST_3713,44,M,75706.0,Canada,2024-11-28 18:05:53.715691,351,Basic,9.99,43,2025-11-02 18:05:53.735608,9.169200196329678,0,108.07681436542656,1,2024,11,3,12.0,0.12215909090909091,0.3070364044472345,2.456291235577876,36-45,6-12mo,0.5165670104930975
CUST_3714,18,F,53571.0,UK,2023-03-20 18:05:53.715691,970,Basic,9.99,51,2025-08-20 18:05:53.735608,117.6036353744925,0,309.416906988677,0,2023,3,0,86.0,0.05252317198764161,0.31865798865981154,5.950325134397635,18-25,2yr+,0.742433730400314
CUST_3715,55,F,21492.0,Germany,2022-07-12 18:05:53.715691,1221,Basic,9.99,59,2025-10-21 18:05:53.735609,23.44784698678644,0,425.27522889244295,0,2022,7,1,24.0,0.04828150572831424,0.3480157355911972,7.087920481540716,46-55,2yr+,0.6157871555438017
CUST_3716,37,F,27564.0,UK,2021-09-23 18:05:53.715691,1513,Standard,19.99,54,2025-11-12 18:05:53.735610,16.525622638322787,0,1030.7541030433604,0,2021,9,3,2.0,0.035667107001321,0.6808151275055221,18.740983691697462,36-45,2yr+,0.5992908695078324
CUST_3717,80,F,40665.0,Canada,2021-12-21 18:05:53.715691,1424,Basic,9.99,55,2025-10-12 18:05:53.735611,22.75095935401412,0,390.35059872803714,0,2021,12,1,33.0,0.03859649122807018,0.27393024472142957,6.970546405857806,55+,2yr+,0.584579148782853
CUST_3718,74,M,15786.0,Australia,2022-09-21 18:05:53.715691,1150,Basic,9.99,49,2025-04-30 18:05:53.735612,46.77399539222435,2,387.0499424319476,0,2022,9,2,198.0,0.04257167680278019,0.33627275623974595,7.740998848638952,55+,2yr+,0.4289286233975875
CUST_3719,37,M,42967.0,Canada,2022-03-01 18:05:53.715691,1354,Standard,19.99,40,2025-11-09 18:05:53.735613,63.21987800137215,0,1000.528948816969,0,2022,3,1,5.0,0.02952029520295203,0.7383977482044052,24.403145093096803,36-45,2yr+,0.6451604019822892
CUST_3720,38,F,15051.0,Germany,2023-01-01 18:05:53.715691,1048,Basic,9.99,50,2025-10-11 18:05:53.735613,14.922755972392345,1,371.4908295746112,0,2023,1,6,34.0,0.047664442326024785,0.3541380644181232,7.284133913227671,36-45,2yr+,0.5397801793149317
CUST_3721,54,M,60580.0,Canada,2024-01-25 18:05:53.715691,659,Standard,19.99,52,2025-09-23 18:05:53.735614,6.973005464260166,1,466.10709796036224,0,2024,1,3,52.0,0.07878787878787878,0.7062228756975185,8.79447354642193,46-55,1-2yr,0.5091669987709028
CUST_3722,65,M,57162.0,UK,2025-07-18 18:05:53.715691,119,Premium,39.99,55,2025-09-20 18:05:53.735615,48.40201700275984,0,132.7837570990515,0,2025,7,4,55.0,0.4583333333333333,1.1065313091587625,2.37113851962592,55+,3-6mo,0.6238011325273588
CUST_3723,18,M,46742.0,USA,2022-04-02 18:05:53.715691,1322,Basic,9.99,55,2025-10-09 18:05:53.735616,13.437645934026683,0,443.3282472724688,0,2022,4,5,36.0,0.04157218442932729,0.3350931574243906,7.916575844151228,18-25,2yr+,0.55789963881779
